epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
72,1566.12,1.04992,0.58394,0.00269,0.95969,0.95305,0.98376,0.7633,0.89068,0.33408,0.00269,0.000201611,0.000201611,0.000201611
73,1585.07,1.06469,0.58563,0.00268,0.96802,0.94098,0.98441,0.75655,0.91373,0.33582,0.00276,0.000189475,0.000189475,0.000189475
74,1605.39,1.04191,0.58088,0.00269,0.96818,0.94519,0.98411,0.71906,1.04766,0.36495,0.00313,0.000177651,0.000177651,0.000177651
75,1631.23,1.05371,0.58597,0.00265,0.96697,0.95353,0.98523,0.76,0.91047,0.33067,0.00277,0.000166149,0.000166149,0.000166149
76,1652.96,1.05565,0.56935,0.00262,0.97385,0.94156,0.98511,0.76337,0.90497,0.32984,0.00274,0.000154982,0.000154982,0.000154982
77,1675.57,1.05887,0.58604,0.00266,0.97266,0.9397,0.98396,0.7182,1.04954,0.36849,0.00316,0.000144161,0.000144161,0.000144161
78,1695.94,1.03518,0.56993,0.00266,0.96665,0.94834,0.98493,0.75997,0.90375,0.32961,0.00274,0.000133695,0.000133695,0.000133695
79,1716.22,1.03576,0.592,0.00266,0.97167,0.94416,0.98467,0.7199,1.04197,0.36315,0.00313,0.000123596,0.000123596,0.000123596
80,1737.01,1.07057,0.59476,0.00267,0.96831,0.9494,0.98555,0.77049,0.88371,0.32107,0.00268,0.000113873,0.000113873,0.000113873
81,1765.96,1.04631,0.59608,0.00265,0.95477,0.96008,0.98419,0.7431,0.96844,0.34699,0.00291,0.000104537,0.000104537,0.000104537
82,1795.25,1.03666,0.55583,0.00261,0.96383,0.94928,0.98426,0.76304,0.90483,0.33353,0.00275,9.55951e-05,9.55951e-05,9.55951e-05
83,1814.36,1.04805,0.57757,0.00265,0.95916,0.95554,0.98424,0.74282,0.97484,0.34887,0.00294,8.70577e-05,8.70577e-05,8.70577e-05
