epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
70,1499.81,1.90151,1.26237,0.91972,0.85638,0.71773,0.76253,0.3842,1.69482,0.94182,0.91995,5.54691e-05,5.54691e-05,5.54691e-05
71,1536.83,1.80756,1.16352,0.92375,0.85789,0.71716,0.75986,0.37892,1.68573,0.95217,0.92171,4.76796e-05,4.76796e-05,4.76796e-05
72,1548.93,1.76945,1.12289,0.93797,0.85741,0.72144,0.75878,0.37985,1.69082,0.96334,0.92264,4.05953e-05,4.05953e-05,4.05953e-05
73,1562.81,1.80252,1.18224,0.93102,0.87535,0.72151,0.75961,0.37276,1.7339,0.98263,0.92743,3.4227e-05,3.4227e-05,3.4227e-05
74,1573.25,1.71429,1.11796,0.92396,0.85482,0.72005,0.7611,0.37567,1.74036,0.98797,0.92733,2.85847e-05,2.85847e-05,2.85847e-05
75,1584.54,1.84158,1.218,0.93644,0.84566,0.72282,0.76117,0.37666,1.7474,0.98443,0.92698,2.36769e-05,2.36769e-05,2.36769e-05
76,1595.85,1.73898,1.09399,0.92367,0.86045,0.71951,0.75769,0.37531,1.73711,0.9837,0.92517,1.95113e-05,1.95113e-05,1.95113e-05
77,1608.76,1.79195,1.18219,0.92667,0.85759,0.71883,0.75768,0.37695,1.74549,0.98332,0.9257,1.60943e-05,1.60943e-05,1.60943e-05
78,1620.74,1.70822,1.05539,0.92363,0.85975,0.72274,0.75849,0.37572,1.73479,0.97277,0.92424,1.34311e-05,1.34311e-05,1.34311e-05
79,1631.79,1.74669,1.07048,0.9365,0.84256,0.72141,0.75959,0.37685,1.72758,0.97295,0.92384,1.15259e-05,1.15259e-05,1.15259e-05
80,1643.25,1.72483,1.03151,0.93251,0.83798,0.7194,0.75857,0.37579,1.72309,0.96148,0.92234,1.03816e-05,1.03816e-05,1.03816e-05
