epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
111,7299.63,1.52017,1.15543,0.011,0.74517,0.62166,0.69716,0.37382,1.79608,1.33091,0.02412,0.000305281,0.000305281,0.000305281
112,7364.71,1.52541,1.17187,0.01119,0.66828,0.68841,0.68716,0.3612,1.83327,1.39398,0.02425,0.000299805,0.000299805,0.000299805
113,7429.69,1.53978,1.15729,0.01143,0.66269,0.6966,0.69598,0.3683,1.76529,1.36473,0.02365,0.000294344,0.000294344,0.000294344
114,7495.13,1.53701,1.1667,0.01157,0.7071,0.62755,0.67216,0.36143,1.8217,1.33576,0.02433,0.000288899,0.000288899,0.000288899
115,7560.38,1.52095,1.1381,0.01133,0.72813,0.65567,0.69079,0.36385,1.83551,1.3608,0.02407,0.000283472,0.000283472,0.000283472
116,7626.63,1.52514,1.19275,0.01148,0.69287,0.5875,0.65799,0.35086,1.81216,1.42635,0.02388,0.000278063,0.000278063,0.000278063
117,7691.87,1.5147,1.16785,0.01078,0.77882,0.5944,0.67384,0.36822,1.8251,1.37352,0.02406,0.000272676,0.000272676,0.000272676
118,7757.16,1.52834,1.14883,0.01097,0.71458,0.64083,0.67901,0.3591,1.85393,1.37388,0.02482,0.000267309,0.000267309,0.000267309
119,7822.03,1.51671,1.14139,0.0116,0.69401,0.61766,0.65653,0.36037,1.83217,1.40211,0.02456,0.000261966,0.000261966,0.000261966
120,7887.05,1.49163,1.14618,0.0108,0.68128,0.65757,0.69538,0.36864,1.83262,1.36236,0.02431,0.000256647,0.000256647,0.000256647
121,7952.01,1.51334,1.14434,0.01096,0.70639,0.64504,0.69156,0.35437,1.8455,1.37323,0.02506,0.000251354,0.000251354,0.000251354
122,8017.39,1.49875,1.11222,0.01089,0.71066,0.61507,0.67253,0.35172,1.86389,1.37431,0.02472,0.000246088,0.000246088,0.000246088
123,8084.08,1.49621,1.13129,0.01088,0.68592,0.63175,0.66986,0.35295,1.84268,1.3934,0.02436,0.00024085,0.00024085,0.00024085
124,8148.96,1.50332,1.11946,0.01106,0.75923,0.60601,0.68111,0.36443,1.80859,1.44233,0.02438,0.000235641,0.000235641,0.000235641
125,8214.39,1.5093,1.1449,0.01107,0.6509,0.6822,0.69535,0.36731,1.78407,1.34832,0.02342,0.000230464,0.000230464,0.000230464
126,8279.71,1.52997,1.11556,0.01096,0.71532,0.65929,0.69953,0.38145,1.80618,1.3243,0.02353,0.000225318,0.000225318,0.000225318
127,8345.07,1.48772,1.13835,0.01082,0.71963,0.59922,0.66126,0.35144,1.85502,1.39297,0.0252,0.000220206,0.000220206,0.000220206
